data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,state_code,state,region,data_fimSE
2022-02-13,202207,3.0,3,3.0,3,RR,Roraima,Norte,2022-02-19
2022-02-06,202206,3.0,3,3.0,3,RR,Roraima,Norte,2022-02-12
2022-01-30,202205,5.0,5,5.0,5,RR,Roraima,Norte,2022-02-05
2022-01-23,202204,7.0,7,7.0,7,RR,Roraima,Norte,2022-01-29
2022-01-16,202203,5.0,5,5.0,5,RR,Roraima,Norte,2022-01-22
2022-01-09,202202,3.0,3,3.0,3,RR,Roraima,Norte,2022-01-15
2022-01-02,202201,3.0,3,3.0,3,RR,Roraima,Norte,2022-01-08
2023-11-05,202345,144.0,91,764.0,84,SC,Santa Catarina,Sul,2023-11-11
2023-10-29,202344,150.0,139,218.0,138,SC,Santa Catarina,Sul,2023-11-04
2023-10-22,202343,148.0,144,166.0,145,SC,Santa Catarina,Sul,2023-10-28
2023-10-15,202342,124.0,122,132.0,122,SC,Santa Catarina,Sul,2023-10-21
2023-10-08,202341,139.0,138,142.0,138,SC,Santa Catarina,Sul,2023-10-14
2023-10-01,202340,162.0,162,165.0,162,SC,Santa Catarina,Sul,2023-10-07
2023-09-24,202339,133.0,133,135.0,133,SC,Santa Catarina,Sul,2023-09-30
2023-09-17,202338,178.0,178,180.0,179,SC,Santa Catarina,Sul,2023-09-23
2023-09-10,202337,175.0,175,177.0,175,SC,Santa Catarina,Sul,2023-09-16
2023-09-03,202336,154.0,154,155.0,154,SC,Santa Catarina,Sul,2023-09-09
2023-08-27,202335,127.0,127,127.0,128,SC,Santa Catarina,Sul,2023-09-02
2023-08-20,202334,171.0,171,171.0,171,SC,Santa Catarina,Sul,2023-08-26
2023-08-13,202333,205.0,205,205.0,205,SC,Santa Catarina,Sul,2023-08-19
2023-08-06,202332,150.0,150,150.0,150,SC,Santa Catarina,Sul,2023-08-12
2023-07-30,202331,202.0,202,202.0,202,SC,Santa Catarina,Sul,2023-08-05
2023-07-23,202330,262.0,262,262.0,262,SC,Santa Catarina,Sul,2023-07-29
2023-07-16,202329,292.0,292,292.0,292,SC,Santa Catarina,Sul,2023-07-22
2023-07-09,202328,446.0,446,446.0,446,SC,Santa Catarina,Sul,2023-07-15
2023-07-02,202327,803.0,803,803.0,803,SC,Santa Catarina,Sul,2023-07-08
2023-06-25,202326,568.0,568,568.0,568,SC,Santa Catarina,Sul,2023-07-01
2023-06-18,202325,759.0,759,759.0,759,SC,Santa Catarina,Sul,2023-06-24
2023-06-11,202324,925.0,925,925.0,925,SC,Santa Catarina,Sul,2023-06-17
2023-06-04,202323,1333.0,1333,1333.0,1333,SC,Santa Catarina,Sul,2023-06-10
2023-05-28,202322,1846.0,1846,1846.0,1846,SC,Santa Catarina,Sul,2023-06-03
2023-05-21,202321,2237.0,2237,2237.0,2237,SC,Santa Catarina,Sul,2023-05-27
2023-05-14,202320,3078.0,3078,3078.0,3078,SC,Santa Catarina,Sul,2023-05-20
2023-05-07,202319,3833.0,3833,3833.0,3833,SC,Santa Catarina,Sul,2023-05-13
2023-04-30,202318,4200.0,4200,4200.0,4200,SC,Santa Catarina,Sul,2023-05-06
2023-04-23,202317,4353.0,4353,4353.0,4353,SC,Santa Catarina,Sul,2023-04-29
2023-04-16,202316,4415.0,4415,4415.0,4415,SC,Santa Catarina,Sul,2023-04-22
2023-04-09,202315,4574.0,4574,4574.0,4574,SC,Santa Catarina,Sul,2023-04-15
2023-04-02,202314,4024.0,4024,4024.0,4024,SC,Santa Catarina,Sul,2023-04-08
2023-03-26,202313,3622.0,3622,3622.0,3622,SC,Santa Catarina,Sul,2023-04-01
2023-03-19,202312,2649.0,2649,2649.0,2649,SC,Santa Catarina,Sul,2023-03-25
2023-03-12,202311,1988.0,1988,1988.0,1988,SC,Santa Catarina,Sul,2023-03-18
2023-03-05,202310,1212.0,1212,1212.0,1212,SC,Santa Catarina,Sul,2023-03-11
2023-02-26,202309,624.0,624,624.0,624,SC,Santa Catarina,Sul,2023-03-04
2023-02-19,202308,301.0,301,301.0,301,SC,Santa Catarina,Sul,2023-02-25
2023-02-12,202307,217.0,217,217.0,217,SC,Santa Catarina,Sul,2023-02-18
2023-02-05,202306,183.0,183,183.0,183,SC,Santa Catarina,Sul,2023-02-11
2023-01-29,202305,111.0,111,111.0,111,SC,Santa Catarina,Sul,2023-02-04
2023-01-22,202304,93.0,93,93.0,93,SC,Santa Catarina,Sul,2023-01-28
2023-01-15,202303,73.0,73,73.0,73,SC,Santa Catarina,Sul,2023-01-21
2023-01-08,202302,78.0,78,78.0,78,SC,Santa Catarina,Sul,2023-01-14
2023-01-01,202301,69.0,69,69.0,69,SC,Santa Catarina,Sul,2023-01-07
2022-12-25,202252,75.0,75,75.0,75,SC,Santa Catarina,Sul,2022-12-31
2022-12-18,202251,62.0,62,62.0,62,SC,Santa Catarina,Sul,2022-12-24
2022-12-11,202250,49.0,49,49.0,49,SC,Santa Catarina,Sul,2022-12-17
2022-12-04,202249,88.0,88,88.0,88,SC,Santa Catarina,Sul,2022-12-10
2022-11-27,202248,51.0,51,51.0,51,SC,Santa Catarina,Sul,2022-12-03
2022-11-20,202247,74.0,74,74.0,74,SC,Santa Catarina,Sul,2022-11-26
2022-11-13,202246,92.0,92,92.0,92,SC,Santa Catarina,Sul,2022-11-19
2022-11-06,202245,88.0,88,88.0,88,SC,Santa Catarina,Sul,2022-11-12
2022-10-30,202244,69.0,69,69.0,69,SC,Santa Catarina,Sul,2022-11-05
2022-10-23,202243,77.0,77,77.0,77,SC,Santa Catarina,Sul,2022-10-29
2022-10-16,202242,81.0,81,81.0,81,SC,Santa Catarina,Sul,2022-10-22
2022-10-09,202241,49.0,49,49.0,49,SC,Santa Catarina,Sul,2022-10-15
2022-10-02,202240,43.0,43,43.0,43,SC,Santa Catarina,Sul,2022-10-08
2022-09-25,202239,55.0,55,55.0,55,SC,Santa Catarina,Sul,2022-10-01
2022-09-18,202238,51.0,51,51.0,51,SC,Santa Catarina,Sul,2022-09-24
2022-09-11,202237,56.0,56,56.0,56,SC,Santa Catarina,Sul,2022-09-17
2022-09-04,202236,63.0,63,63.0,63,SC,Santa Catarina,Sul,2022-09-10
2022-08-28,202235,47.0,47,47.0,47,SC,Santa Catarina,Sul,2022-09-03
2022-08-21,202234,74.0,74,74.0,74,SC,Santa Catarina,Sul,2022-08-27
2022-08-14,202233,69.0,69,69.0,69,SC,Santa Catarina,Sul,2022-08-20
2022-08-07,202232,61.0,61,61.0,61,SC,Santa Catarina,Sul,2022-08-13
2022-07-31,202231,56.0,56,56.0,56,SC,Santa Catarina,Sul,2022-08-06
2022-07-24,202230,67.0,67,67.0,67,SC,Santa Catarina,Sul,2022-07-30
2022-07-17,202229,83.0,83,83.0,83,SC,Santa Catarina,Sul,2022-07-23
2022-07-10,202228,114.0,114,114.0,114,SC,Santa Catarina,Sul,2022-07-16
2022-07-03,202227,158.0,158,158.0,158,SC,Santa Catarina,Sul,2022-07-09
2022-06-26,202226,173.0,173,173.0,173,SC,Santa Catarina,Sul,2022-07-02
2022-06-19,202225,156.0,156,156.0,156,SC,Santa Catarina,Sul,2022-06-25
2022-06-12,202224,196.0,196,196.0,196,SC,Santa Catarina,Sul,2022-06-18
2022-06-05,202223,214.0,214,214.0,214,SC,Santa Catarina,Sul,2022-06-11
2022-05-29,202222,326.0,326,326.0,326,SC,Santa Catarina,Sul,2022-06-04
2022-05-22,202221,442.0,442,442.0,442,SC,Santa Catarina,Sul,2022-05-28
2022-05-15,202220,531.0,531,531.0,531,SC,Santa Catarina,Sul,2022-05-21
2022-05-08,202219,632.0,632,632.0,632,SC,Santa Catarina,Sul,2022-05-14
2022-05-01,202218,656.0,656,656.0,656,SC,Santa Catarina,Sul,2022-05-07
2022-04-24,202217,544.0,544,544.0,544,SC,Santa Catarina,Sul,2022-04-30
2022-04-17,202216,566.0,566,566.0,566,SC,Santa Catarina,Sul,2022-04-23
2022-04-10,202215,522.0,522,522.0,522,SC,Santa Catarina,Sul,2022-04-16
2022-04-03,202214,463.0,463,463.0,463,SC,Santa Catarina,Sul,2022-04-09
2022-03-27,202213,329.0,329,329.0,329,SC,Santa Catarina,Sul,2022-04-02
2022-03-20,202212,223.0,223,223.0,223,SC,Santa Catarina,Sul,2022-03-26
2022-03-13,202211,186.0,186,186.0,186,SC,Santa Catarina,Sul,2022-03-19
2022-03-06,202210,112.0,112,112.0,112,SC,Santa Catarina,Sul,2022-03-12
2022-02-27,202209,50.0,50,50.0,50,SC,Santa Catarina,Sul,2022-03-05
2022-02-20,202208,50.0,50,50.0,50,SC,Santa Catarina,Sul,2022-02-26
2022-02-13,202207,21.0,21,21.0,21,SC,Santa Catarina,Sul,2022-02-19
2022-02-06,202206,32.0,32,32.0,32,SC,Santa Catarina,Sul,2022-02-12
2022-01-30,202205,16.0,16,16.0,16,SC,Santa Catarina,Sul,2022-02-05
2022-01-23,202204,22.0,22,22.0,22,SC,Santa Catarina,Sul,2022-01-29
2022-01-16,202203,22.0,22,22.0,22,SC,Santa Catarina,Sul,2022-01-22
2022-01-09,202202,32.0,32,32.0,32,SC,Santa Catarina,Sul,2022-01-15
2022-01-02,202201,44.0,44,44.0,44,SC,Santa Catarina,Sul,2022-01-08
2023-11-05,202345,736.0,368,2154.0,234,SP,São Paulo,Sudeste,2023-11-11
2023-10-29,202344,639.0,538,909.0,491,SP,São Paulo,Sudeste,2023-11-04
2023-10-22,202343,704.0,663,792.0,644,SP,São Paulo,Sudeste,2023-10-28
2023-10-15,202342,681.0,663,722.0,655,SP,São Paulo,Sudeste,2023-10-21
2023-10-08,202341,668.0,659,687.0,656,SP,São Paulo,Sudeste,2023-10-14
2023-10-01,202340,832.0,826,843.0,830,SP,São Paulo,Sudeste,2023-10-07
2023-09-24,202339,703.0,700,710.0,701,SP,São Paulo,Sudeste,2023-09-30
2023-09-17,202338,781.0,779,787.0,782,SP,São Paulo,Sudeste,2023-09-23
2023-09-10,202337,646.0,645,650.0,655,SP,São Paulo,Sudeste,2023-09-16
2023-09-03,202336,570.0,570,572.0,572,SP,São Paulo,Sudeste,2023-09-09
2023-08-27,202335,586.0,586,586.0,594,SP,São Paulo,Sudeste,2023-09-02
2023-08-20,202334,591.0,591,591.0,591,SP,São Paulo,Sudeste,2023-08-26
2023-08-13,202333,596.0,596,596.0,596,SP,São Paulo,Sudeste,2023-08-19
2023-08-06,202332,607.0,607,607.0,607,SP,São Paulo,Sudeste,2023-08-12
2023-07-30,202331,583.0,583,583.0,583,SP,São Paulo,Sudeste,2023-08-05
2023-07-23,202330,530.0,530,530.0,530,SP,São Paulo,Sudeste,2023-07-29
2023-07-16,202329,527.0,527,527.0,527,SP,São Paulo,Sudeste,2023-07-22
2023-07-09,202328,626.0,626,626.0,626,SP,São Paulo,Sudeste,2023-07-15
2023-07-02,202327,728.0,728,728.0,728,SP,São Paulo,Sudeste,2023-07-08
2023-06-25,202326,888.0,888,888.0,888,SP,São Paulo,Sudeste,2023-07-01
2023-06-18,202325,1054.0,1054,1054.0,1054,SP,São Paulo,Sudeste,2023-06-24
2023-06-11,202324,1151.0,1151,1151.0,1151,SP,São Paulo,Sudeste,2023-06-17
2023-06-04,202323,1254.0,1254,1254.0,1254,SP,São Paulo,Sudeste,2023-06-10
2023-05-28,202322,1620.0,1620,1620.0,1620,SP,São Paulo,Sudeste,2023-06-03
2023-05-21,202321,2176.0,2176,2176.0,2176,SP,São Paulo,Sudeste,2023-05-27
2023-05-14,202320,2690.0,2690,2690.0,2690,SP,São Paulo,Sudeste,2023-05-20
2023-05-07,202319,2841.0,2841,2841.0,2841,SP,São Paulo,Sudeste,2023-05-13
2023-04-30,202318,3143.0,3143,3143.0,3143,SP,São Paulo,Sudeste,2023-05-06
2023-04-23,202317,2563.0,2563,2563.0,2563,SP,São Paulo,Sudeste,2023-04-29
2023-04-16,202316,2563.0,2563,2563.0,2563,SP,São Paulo,Sudeste,2023-04-22
2023-04-09,202315,2991.0,2991,2991.0,2991,SP,São Paulo,Sudeste,2023-04-15
2023-04-02,202314,2538.0,2538,2538.0,2538,SP,São Paulo,Sudeste,2023-04-08
2023-03-26,202313,2743.0,2743,2743.0,2743,SP,São Paulo,Sudeste,2023-04-01
2023-03-19,202312,2706.0,2706,2706.0,2706,SP,São Paulo,Sudeste,2023-03-25
2023-03-12,202311,2274.0,2274,2274.0,2274,SP,São Paulo,Sudeste,2023-03-18
2023-03-05,202310,1924.0,1924,1924.0,1924,SP,São Paulo,Sudeste,2023-03-11
2023-02-26,202309,1693.0,1693,1693.0,1693,SP,São Paulo,Sudeste,2023-03-04
2023-02-19,202308,1324.0,1324,1324.0,1324,SP,São Paulo,Sudeste,2023-02-25
2023-02-12,202307,1286.0,1286,1286.0,1286,SP,São Paulo,Sudeste,2023-02-18
2023-02-05,202306,1285.0,1285,1285.0,1285,SP,São Paulo,Sudeste,2023-02-11
2023-01-29,202305,1148.0,1148,1148.0,1148,SP,São Paulo,Sudeste,2023-02-04
2023-01-22,202304,1000.0,1000,1000.0,1000,SP,São Paulo,Sudeste,2023-01-28
2023-01-15,202303,924.0,924,924.0,924,SP,São Paulo,Sudeste,2023-01-21
2023-01-08,202302,710.0,710,710.0,710,SP,São Paulo,Sudeste,2023-01-14
2023-01-01,202301,638.0,638,638.0,638,SP,São Paulo,Sudeste,2023-01-07
2022-12-25,202252,188.0,188,188.0,188,SP,São Paulo,Sudeste,2022-12-31
2022-12-18,202251,43.0,43,43.0,43,SP,São Paulo,Sudeste,2022-12-24
2022-12-11,202250,102.0,102,102.0,102,SP,São Paulo,Sudeste,2022-12-17
2022-12-04,202249,282.0,282,282.0,282,SP,São Paulo,Sudeste,2022-12-10
2022-11-27,202248,321.0,321,321.0,321,SP,São Paulo,Sudeste,2022-12-03
2022-11-20,202247,284.0,284,284.0,284,SP,São Paulo,Sudeste,2022-11-26
2022-11-13,202246,353.0,353,353.0,353,SP,São Paulo,Sudeste,2022-11-19
2022-11-06,202245,317.0,317,317.0,317,SP,São Paulo,Sudeste,2022-11-12
2022-10-30,202244,364.0,364,364.0,364,SP,São Paulo,Sudeste,2022-11-05
2022-10-23,202243,449.0,449,449.0,449,SP,São Paulo,Sudeste,2022-10-29
2022-10-16,202242,473.0,473,473.0,473,SP,São Paulo,Sudeste,2022-10-22
2022-10-09,202241,482.0,482,482.0,482,SP,São Paulo,Sudeste,2022-10-15
2022-10-02,202240,401.0,401,401.0,401,SP,São Paulo,Sudeste,2022-10-08
2022-09-25,202239,308.0,308,308.0,308,SP,São Paulo,Sudeste,2022-10-01
2022-09-18,202238,332.0,332,332.0,332,SP,São Paulo,Sudeste,2022-09-24
2022-09-11,202237,259.0,259,259.0,259,SP,São Paulo,Sudeste,2022-09-17
2022-09-04,202236,307.0,307,307.0,307,SP,São Paulo,Sudeste,2022-09-10
2022-08-28,202235,257.0,257,257.0,257,SP,São Paulo,Sudeste,2022-09-03
2022-08-21,202234,317.0,317,317.0,317,SP,São Paulo,Sudeste,2022-08-27
2022-08-14,202233,326.0,326,326.0,326,SP,São Paulo,Sudeste,2022-08-20
2022-08-07,202232,343.0,343,343.0,343,SP,São Paulo,Sudeste,2022-08-13
2022-07-31,202231,453.0,453,453.0,453,SP,São Paulo,Sudeste,2022-08-06
2022-07-24,202230,473.0,473,473.0,473,SP,São Paulo,Sudeste,2022-07-30
2022-07-17,202229,566.0,566,566.0,566,SP,São Paulo,Sudeste,2022-07-23
2022-07-10,202228,639.0,639,639.0,639,SP,São Paulo,Sudeste,2022-07-16
2022-07-03,202227,715.0,715,715.0,715,SP,São Paulo,Sudeste,2022-07-09
2022-06-26,202226,834.0,834,834.0,834,SP,São Paulo,Sudeste,2022-07-02
2022-06-19,202225,1026.0,1026,1026.0,1026,SP,São Paulo,Sudeste,2022-06-25
2022-06-12,202224,1070.0,1070,1070.0,1070,SP,São Paulo,Sudeste,2022-06-18
2022-06-05,202223,1398.0,1398,1398.0,1398,SP,São Paulo,Sudeste,2022-06-11
2022-05-29,202222,1881.0,1881,1881.0,1881,SP,São Paulo,Sudeste,2022-06-04
2022-05-22,202221,2336.0,2336,2336.0,2336,SP,São Paulo,Sudeste,2022-05-28
2022-05-15,202220,2433.0,2433,2433.0,2433,SP,São Paulo,Sudeste,2022-05-21
2022-05-08,202219,3522.0,3522,3522.0,3522,SP,São Paulo,Sudeste,2022-05-14
2022-05-01,202218,3538.0,3538,3538.0,3538,SP,São Paulo,Sudeste,2022-05-07
2022-04-24,202217,3177.0,3177,3177.0,3177,SP,São Paulo,Sudeste,2022-04-30
2022-04-17,202216,2587.0,2587,2587.0,2587,SP,São Paulo,Sudeste,2022-04-23
2022-04-10,202215,1935.0,1935,1935.0,1935,SP,São Paulo,Sudeste,2022-04-16
2022-04-03,202214,1608.0,1608,1608.0,1608,SP,São Paulo,Sudeste,2022-04-09
2022-03-27,202213,1257.0,1257,1257.0,1257,SP,São Paulo,Sudeste,2022-04-02
2022-03-20,202212,946.0,946,946.0,946,SP,São Paulo,Sudeste,2022-03-26
2022-03-13,202211,738.0,738,738.0,738,SP,São Paulo,Sudeste,2022-03-19
2022-03-06,202210,627.0,627,627.0,627,SP,São Paulo,Sudeste,2022-03-12
2022-02-27,202209,504.0,504,504.0,504,SP,São Paulo,Sudeste,2022-03-05
2022-02-20,202208,342.0,342,342.0,342,SP,São Paulo,Sudeste,2022-02-26
2022-02-13,202207,322.0,322,322.0,322,SP,São Paulo,Sudeste,2022-02-19
2022-02-06,202206,310.0,310,310.0,310,SP,São Paulo,Sudeste,2022-02-12
2022-01-30,202205,289.0,289,289.0,289,SP,São Paulo,Sudeste,2022-02-05
2022-01-23,202204,325.0,325,325.0,325,SP,São Paulo,Sudeste,2022-01-29
2022-01-16,202203,366.0,366,366.0,366,SP,São Paulo,Sudeste,2022-01-22
2022-01-09,202202,253.0,253,253.0,253,SP,São Paulo,Sudeste,2022-01-15
2022-01-02,202201,327.0,327,327.0,327,SP,São Paulo,Sudeste,2022-01-08
2023-11-05,202345,56.0,10,244.0,1,SE,Sergipe,Nordeste,2023-11-11
2023-10-29,202344,61.0,34,167.0,29,SE,Sergipe,Nordeste,2023-11-04
2023-10-22,202343,61.0,50,95.0,49,SE,Sergipe,Nordeste,2023-10-28
2023-10-15,202342,74.0,71,86.0,71,SE,Sergipe,Nordeste,2023-10-21
2023-10-08,202341,72.0,71,75.0,71,SE,Sergipe,Nordeste,2023-10-14
2023-10-01,202340,57.0,57,59.0,57,SE,Sergipe,Nordeste,2023-10-07
2023-09-24,202339,70.0,70,71.0,71,SE,Sergipe,Nordeste,2023-09-30
2023-09-17,202338,67.0,67,68.0,67,SE,Sergipe,Nordeste,2023-09-23
2023-09-10,202337,74.0,74,74.0,74,SE,Sergipe,Nordeste,2023-09-16
2023-09-03,202336,68.0,68,68.0,68,SE,Sergipe,Nordeste,2023-09-09
2023-08-27,202335,71.0,71,71.0,73,SE,Sergipe,Nordeste,2023-09-02
2023-08-20,202334,112.0,112,112.0,112,SE,Sergipe,Nordeste,2023-08-26
2023-08-13,202333,112.0,112,112.0,112,SE,Sergipe,Nordeste,2023-08-19
2023-08-06,202332,120.0,120,120.0,120,SE,Sergipe,Nordeste,2023-08-12
2023-07-30,202331,104.0,104,104.0,104,SE,Sergipe,Nordeste,2023-08-05
2023-07-23,202330,101.0,101,101.0,101,SE,Sergipe,Nordeste,2023-07-29
2023-07-16,202329,129.0,129,129.0,129,SE,Sergipe,Nordeste,2023-07-22
2023-07-09,202328,88.0,88,88.0,88,SE,Sergipe,Nordeste,2023-07-15
2023-07-02,202327,123.0,123,123.0,123,SE,Sergipe,Nordeste,2023-07-08
2023-06-25,202326,110.0,110,110.0,110,SE,Sergipe,Nordeste,2023-07-01
2023-06-18,202325,85.0,85,85.0,85,SE,Sergipe,Nordeste,2023-06-24
2023-06-11,202324,129.0,129,129.0,129,SE,Sergipe,Nordeste,2023-06-17
2023-06-04,202323,124.0,124,124.0,124,SE,Sergipe,Nordeste,2023-06-10
2023-05-28,202322,118.0,118,118.0,118,SE,Sergipe,Nordeste,2023-06-03
2023-05-21,202321,54.0,54,54.0,54,SE,Sergipe,Nordeste,2023-05-27
2023-05-14,202320,69.0,69,69.0,69,SE,Sergipe,Nordeste,2023-05-20
2023-05-07,202319,93.0,93,93.0,93,SE,Sergipe,Nordeste,2023-05-13
2023-04-30,202318,69.0,69,69.0,69,SE,Sergipe,Nordeste,2023-05-06
2023-04-23,202317,58.0,58,58.0,58,SE,Sergipe,Nordeste,2023-04-29
2023-04-16,202316,74.0,74,74.0,74,SE,Sergipe,Nordeste,2023-04-22
2023-04-09,202315,129.0,129,129.0,129,SE,Sergipe,Nordeste,2023-04-15
2023-04-02,202314,97.0,97,97.0,97,SE,Sergipe,Nordeste,2023-04-08
2023-03-26,202313,101.0,101,101.0,101,SE,Sergipe,Nordeste,2023-04-01
2023-03-19,202312,85.0,85,85.0,85,SE,Sergipe,Nordeste,2023-03-25
2023-03-12,202311,78.0,78,78.0,78,SE,Sergipe,Nordeste,2023-03-18
2023-03-05,202310,80.0,80,80.0,80,SE,Sergipe,Nordeste,2023-03-11
2023-02-26,202309,60.0,60,60.0,60,SE,Sergipe,Nordeste,2023-03-04
2023-02-19,202308,58.0,58,58.0,58,SE,Sergipe,Nordeste,2023-02-25
2023-02-12,202307,47.0,47,47.0,47,SE,Sergipe,Nordeste,2023-02-18
2023-02-05,202306,67.0,67,67.0,67,SE,Sergipe,Nordeste,2023-02-11
2023-01-29,202305,90.0,90,90.0,90,SE,Sergipe,Nordeste,2023-02-04
2023-01-22,202304,73.0,73,73.0,73,SE,Sergipe,Nordeste,2023-01-28
2023-01-15,202303,66.0,66,66.0,66,SE,Sergipe,Nordeste,2023-01-21
2023-01-08,202302,83.0,83,83.0,83,SE,Sergipe,Nordeste,2023-01-14
2023-01-01,202301,102.0,102,102.0,102,SE,Sergipe,Nordeste,2023-01-07
2022-12-25,202252,30.0,30,30.0,30,SE,Sergipe,Nordeste,2022-12-31
2022-12-18,202251,10.0,10,10.0,10,SE,Sergipe,Nordeste,2022-12-24
2022-12-11,202250,6.0,6,6.0,6,SE,Sergipe,Nordeste,2022-12-17
2022-12-04,202249,31.0,31,31.0,31,SE,Sergipe,Nordeste,2022-12-10
2022-11-27,202248,43.0,43,43.0,43,SE,Sergipe,Nordeste,2022-12-03
2022-11-20,202247,54.0,54,54.0,54,SE,Sergipe,Nordeste,2022-11-26
2022-11-13,202246,57.0,57,57.0,57,SE,Sergipe,Nordeste,2022-11-19
2022-11-06,202245,95.0,95,95.0,95,SE,Sergipe,Nordeste,2022-11-12
2022-10-30,202244,82.0,82,82.0,82,SE,Sergipe,Nordeste,2022-11-05
2022-10-23,202243,104.0,104,104.0,104,SE,Sergipe,Nordeste,2022-10-29
2022-10-16,202242,89.0,89,89.0,89,SE,Sergipe,Nordeste,2022-10-22
2022-10-09,202241,114.0,114,114.0,114,SE,Sergipe,Nordeste,2022-10-15
2022-10-02,202240,140.0,140,140.0,140,SE,Sergipe,Nordeste,2022-10-08
2022-09-25,202239,122.0,122,122.0,122,SE,Sergipe,Nordeste,2022-10-01
2022-09-18,202238,119.0,119,119.0,119,SE,Sergipe,Nordeste,2022-09-24
2022-09-11,202237,136.0,136,136.0,136,SE,Sergipe,Nordeste,2022-09-17
2022-09-04,202236,158.0,158,158.0,158,SE,Sergipe,Nordeste,2022-09-10
2022-08-28,202235,160.0,160,160.0,160,SE,Sergipe,Nordeste,2022-09-03
2022-08-21,202234,174.0,174,174.0,174,SE,Sergipe,Nordeste,2022-08-27
2022-08-14,202233,254.0,254,254.0,254,SE,Sergipe,Nordeste,2022-08-20
2022-08-07,202232,259.0,259,259.0,259,SE,Sergipe,Nordeste,2022-08-13
2022-07-31,202231,285.0,285,285.0,285,SE,Sergipe,Nordeste,2022-08-06
2022-07-24,202230,258.0,258,258.0,258,SE,Sergipe,Nordeste,2022-07-30
2022-07-17,202229,242.0,242,242.0,242,SE,Sergipe,Nordeste,2022-07-23
2022-07-10,202228,275.0,275,275.0,275,SE,Sergipe,Nordeste,2022-07-16
2022-07-03,202227,320.0,320,320.0,320,SE,Sergipe,Nordeste,2022-07-09
2022-06-26,202226,230.0,230,230.0,230,SE,Sergipe,Nordeste,2022-07-02
2022-06-19,202225,246.0,246,246.0,246,SE,Sergipe,Nordeste,2022-06-25
2022-06-12,202224,283.0,283,283.0,283,SE,Sergipe,Nordeste,2022-06-18
2022-06-05,202223,300.0,300,300.0,300,SE,Sergipe,Nordeste,2022-06-11
2022-05-29,202222,294.0,294,294.0,294,SE,Sergipe,Nordeste,2022-06-04
2022-05-22,202221,236.0,236,236.0,236,SE,Sergipe,Nordeste,2022-05-28
2022-05-15,202220,186.0,186,186.0,186,SE,Sergipe,Nordeste,2022-05-21
2022-05-08,202219,188.0,188,188.0,188,SE,Sergipe,Nordeste,2022-05-14
2022-05-01,202218,104.0,104,104.0,104,SE,Sergipe,Nordeste,2022-05-07
2022-04-24,202217,84.0,84,84.0,84,SE,Sergipe,Nordeste,2022-04-30
2022-04-17,202216,82.0,82,82.0,82,SE,Sergipe,Nordeste,2022-04-23
2022-04-10,202215,51.0,51,51.0,51,SE,Sergipe,Nordeste,2022-04-16
2022-04-03,202214,52.0,52,52.0,52,SE,Sergipe,Nordeste,2022-04-09
2022-03-27,202213,27.0,27,27.0,27,SE,Sergipe,Nordeste,2022-04-02
2022-03-20,202212,19.0,19,19.0,19,SE,Sergipe,Nordeste,2022-03-26
2022-03-13,202211,14.0,14,14.0,14,SE,Sergipe,Nordeste,2022-03-19
2022-03-06,202210,10.0,10,10.0,10,SE,Sergipe,Nordeste,2022-03-12
2022-02-27,202209,18.0,18,18.0,18,SE,Sergipe,Nordeste,2022-03-05
2022-02-20,202208,7.0,7,7.0,7,SE,Sergipe,Nordeste,2022-02-26
2022-02-13,202207,19.0,19,19.0,19,SE,Sergipe,Nordeste,2022-02-19
2022-02-06,202206,7.0,7,7.0,7,SE,Sergipe,Nordeste,2022-02-12
2022-01-30,202205,9.0,9,9.0,9,SE,Sergipe,Nordeste,2022-02-05
2022-01-23,202204,2.0,2,2.0,2,SE,Sergipe,Nordeste,2022-01-29
2022-01-16,202203,7.0,7,7.0,7,SE,Sergipe,Nordeste,2022-01-22
2022-01-09,202202,12.0,12,12.0,12,SE,Sergipe,Nordeste,2022-01-15
2022-01-02,202201,2.0,2,2.0,2,SE,Sergipe,Nordeste,2022-01-08
2023-11-05,202345,54.0,35,218.0,33,TO,Tocantins,Norte,2023-11-11
2023-10-29,202344,63.0,59,90.0,59,TO,Tocantins,Norte,2023-11-04
2023-10-22,202343,47.0,46,54.0,46,TO,Tocantins,Norte,2023-10-28
2023-10-15,202342,73.0,73,76.0,73,TO,Tocantins,Norte,2023-10-21
2023-10-08,202341,79.0,79,81.0,79,TO,Tocantins,Norte,2023-10-14
2023-10-01,202340,37.0,37,38.0,37,TO,Tocantins,Norte,2023-10-07
2023-09-24,202339,30.0,30,30.0,33,TO,Tocantins,Norte,2023-09-30
2023-09-17,202338,47.0,47,47.0,47,TO,Tocantins,Norte,2023-09-23
2023-09-10,202337,64.0,64,64.0,66,TO,Tocantins,Norte,2023-09-16
2023-09-03,202336,70.0,70,70.0,70,TO,Tocantins,Norte,2023-09-09
2023-08-27,202335,74.0,74,74.0,74,TO,Tocantins,Norte,2023-09-02
2023-08-20,202334,83.0,83,83.0,83,TO,Tocantins,Norte,2023-08-26
2023-08-13,202333,123.0,123,123.0,123,TO,Tocantins,Norte,2023-08-19
2023-08-06,202332,91.0,91,91.0,91,TO,Tocantins,Norte,2023-08-12
2023-07-30,202331,98.0,98,98.0,98,TO,Tocantins,Norte,2023-08-05
