CD_MUN,SIGLA_UF,NM_MUN,NM_MUN_NORM,lat,long
1701903,TO,Araguacema,ARAGUACEMA,-8.939098762799302,-49.505539985809236
1702000,TO,Araguaçu,ARAGUACU,-12.839858469446364,-49.69635389133044
1702109,TO,Araguaína,ARAGUAINA,-7.331298748626634,-48.58780157697001
1702158,TO,Araguanã,ARAGUANA,-6.790970407028426,-48.524540830993324
1702208,TO,Araguatins,ARAGUATINS,-5.6658405031637695,-48.104821796494676
1702307,TO,Arapoema,ARAPOEMA,-7.723417227018497,-48.99983005954322
1702406,TO,Arraias,ARRAIAS,-12.817192627691439,-47.04777446350414
1702554,TO,Augustinópolis,AUGUSTINOPOLIS,-5.497817642692823,-47.92815452293681
1702703,TO,Aurora do Tocantins,AURORA DO TOCANTINS,-12.646636224733689,-46.43288116723269
1702901,TO,Axixá do Tocantins,AXIXA DO TOCANTINS,-5.649398421114453,-47.7661086195837
1703008,TO,Babaçulândia,BABACULANDIA,-7.174540673319123,-47.856837156958406
1703057,TO,Bandeirantes do Tocantins,BANDEIRANTES DO TOCANTINS,-7.903014329410436,-48.67554442659528
1703073,TO,Barra do Ouro,BARRA DO OURO,-7.717768856334563,-47.57860790348235
1703107,TO,Barrolândia,BARROLANDIA,-9.865780968719207,-48.791190081456264
1703206,TO,Bernardo Sayão,BERNARDO SAYAO,-7.9834752160858535,-48.969116751883
1703305,TO,Bom Jesus do Tocantins,BOM JESUS DO TOCANTINS,-9.01240658079021,-47.879220056583364
1703602,TO,Brasilândia do Tocantins,BRASILANDIA DO TOCANTINS,-8.28990228102794,-48.44279292704221
1703701,TO,Brejinho de Nazaré,BREJINHO DE NAZARE,-11.029270783893473,-48.624126778670316
1703800,TO,Buriti do Tocantins,BURITI DO TOCANTINS,-5.337668758622305,-48.136313982056684
1703826,TO,Cachoeirinha,CACHOEIRINHA,-6.090008622852329,-47.84133599817008
1703842,TO,Campos Lindos,CAMPOS LINDOS,-8.203799018465821,-46.80458426754761
1703867,TO,Cariri do Tocantins,CARIRI DO TOCANTINS,-11.933027597103804,-49.20277777573632
1703883,TO,Carmolândia,CARMOLANDIA,-7.045120554994545,-48.37454302592423
1703891,TO,Carrasco Bonito,CARRASCO BONITO,-5.3371728003066305,-48.00992544909488
1703909,TO,Caseara,CASEARA,-9.40166835762582,-49.84857196985468
1704105,TO,Centenário,CENTENARIO,-9.073795005075475,-47.44478222207858
1704600,TO,Chapada de Areia,CHAPADA DE AREIA,-10.165712802015344,-49.19567143906409
1705102,TO,Chapada da Natividade,CHAPADA DA NATIVIDADE,-11.54106994643704,-47.846441599064306
1705508,TO,Colinas do Tocantins,COLINAS DO TOCANTINS,-8.076435621588352,-48.53011530529804
1705557,TO,Combinado,COMBINADO,-12.846283007198494,-46.503748645466295
1705607,TO,Conceição do Tocantins,CONCEICAO DO TOCANTINS,-12.171034229773795,-47.303673493536046
1706001,TO,Couto Magalhães,COUTO MAGALHAES,-8.436744561910858,-49.16244724724822
1706100,TO,Cristalândia,CRISTALANDIA,-10.636381779338858,-49.31240845031187
1706258,TO,Crixás do Tocantins,CRIXAS DO TOCANTINS,-11.171861793640304,-49.07274689998786
1706506,TO,Darcinópolis,DARCINOPOLIS,-6.763412860814327,-47.76787751124273
1707009,TO,Dianópolis,DIANOPOLIS,-11.694803426672836,-46.795750626481386
1707108,TO,Divinópolis do Tocantins,DIVINOPOLIS DO TOCANTINS,-9.695133727659039,-49.35475400330351
1707207,TO,Dois Irmãos do Tocantins,DOIS IRMAOS DO TOCANTINS,-9.270936776626254,-49.06693250626084
1707306,TO,Dueré,DUERE,-11.427228265110692,-49.391276558733075
1707405,TO,Esperantina,ESPERANTINA,-5.326292134677705,-48.54031920003269
1707553,TO,Fátima,FATIMA,-10.809757402052087,-48.87232658490942
1707652,TO,Figueirópolis,FIGUEIROPOLIS,-12.263470563509388,-49.28279236445246
1707702,TO,Filadélfia,FILADELFIA,-7.496680435667137,-47.79374794366989
1708205,TO,Formoso do Araguaia,FORMOSO DO ARAGUAIA,-11.958272717887077,-50.098090648688036
1708254,TO,Tabocão,TABOCAO,-9.071431543205989,-48.54602483262309
1708304,TO,Goianorte,GOIANORTE,-8.873203967594774,-49.01119427350105
1709005,TO,Goiatins,GOIATINS,-8.09416109086442,-47.48153445586912
1709302,TO,Guaraí,GUARAI,-8.730118690602756,-48.42505082241387
1709500,TO,Gurupi,GURUPI,-11.651597030800971,-48.88735747449927
1709807,TO,Ipueiras,IPUEIRAS,-11.13508239438411,-48.40352242952306
1710508,TO,Itacajá,ITACAJA,-8.571533097693953,-47.66931771328028
1710706,TO,Itaguatins,ITAGUATINS,-5.802727673041107,-47.59507331662749
1710904,TO,Itapiratins,ITAPIRATINS,-8.316305488315866,-48.033317713228314
1711100,TO,Itaporã do Tocantins,ITAPORA DO TOCANTINS,-8.45120848183166,-48.752608116449785
1711506,TO,Jaú do Tocantins,JAU DO TOCANTINS,-12.747736931185388,-48.64548505099375
1711803,TO,Juarina,JUARINA,-8.14080766135638,-49.11033284006385
1711902,TO,Lagoa da Confusão,LAGOA DA CONFUSAO,-11.034998826430746,-50.16072229243238
1711951,TO,Lagoa do Tocantins,LAGOA DO TOCANTINS,-10.341862579124275,-47.48114441098065
1712009,TO,Lajeado,LAJEADO,-9.850561800919785,-48.290952259834334
1712157,TO,Lavandeira,LAVANDEIRA,-12.812627349405567,-46.41045503790207
1712405,TO,Lizarda,LIZARDA,-9.52482572729144,-46.93895289263327
1712454,TO,Luzinópolis,LUZINOPOLIS,-6.206019343483163,-47.830742167755766
1712504,TO,Marianópolis do Tocantins,MARIANOPOLIS DO TOCANTINS,-9.787577535248527,-49.70003950466349
1712702,TO,Mateiros,MATEIROS,-10.583008014818716,-46.50260695364466
1712801,TO,Maurilândia do Tocantins,MAURILANDIA DO TOCANTINS,-6.023178210539017,-47.58994389693198
1713205,TO,Miracema do Tocantins,MIRACEMA DO TOCANTINS,-9.754160546568045,-48.5514678932387
1713304,TO,Miranorte,MIRANORTE,-9.416342736806076,-48.683762255669656
1713601,TO,Monte do Carmo,MONTE DO CARMO,-10.74761965628364,-48.017213141817734
1713700,TO,Monte Santo do Tocantins,MONTE SANTO DO TOCANTINS,-9.999481797685192,-49.067282821374306
1713809,TO,Palmeiras do Tocantins,PALMEIRAS DO TOCANTINS,-6.600231020388121,-47.64269132587604
1713957,TO,Muricilândia,MURICILANDIA,-7.003342907348368,-48.78650624377801
1714203,TO,Natividade,NATIVIDADE,-11.79831350929676,-47.64882612504653
1714302,TO,Nazaré,NAZARE,-6.330341733305119,-47.78145161216464
1714880,TO,Nova Olinda,NOVA OLINDA,-7.637885488134989,-48.36074525503995
1715002,TO,Nova Rosalândia,NOVA ROSALANDIA,-10.550012314824045,-48.97333177257503
1715101,TO,Novo Acordo,NOVO ACORDO,-10.154976328542102,-47.38300810959885
1715150,TO,Novo Alegre,NOVO ALEGRE,-12.914262173094933,-46.55962872561788
1715259,TO,Novo Jardim,NOVO JARDIM,-11.779014518254163,-46.57036076572081
1715507,TO,Oliveira de Fátima,OLIVEIRA DE FATIMA,-10.674488006463713,-48.87580534538399
1715705,TO,Palmeirante,PALMEIRANTE,-7.885946595190924,-48.15628252607694
1715754,TO,Palmeirópolis,PALMEIROPOLIS,-13.019790564345103,-48.348773685500746
1716109,TO,Paraíso do Tocantins,PARAISO DO TOCANTINS,-10.218217490823143,-48.82726529448598
1716208,TO,Paranã,PARANA,-12.6964933276617,-47.813474281994935
1716307,TO,Pau D'Arco,PAU DARCO,-7.544930438111182,-48.98835521775961
1716505,TO,Pedro Afonso,PEDRO AFONSO,-9.226903885587015,-48.03421124380884
1716604,TO,Peixe,PEIXE,-11.996761877757775,-48.555219095639174
1716653,TO,Pequizeiro,PEQUIZEIRO,-8.379808421554555,-48.91715828602237
1716703,TO,Colméia,COLMEIA,-8.837426591532827,-48.748640614738726
1717008,TO,Pindorama do Tocantins,PINDORAMA DO TOCANTINS,-11.159714214345504,-47.55885220675224
1717206,TO,Piraquê,PIRAQUE,-6.738636098994669,-48.23944884485265
1717503,TO,Pium,PIUM,-10.209534424814171,-49.8718874023661
1717800,TO,Ponte Alta do Bom Jesus,PONTE ALTA DO BOM JESUS,-12.05758496749055,-46.59327543430354
1717909,TO,Ponte Alta do Tocantins,PONTE ALTA DO TOCANTINS,-10.749506933892768,-47.324559129857356
1718006,TO,Porto Alegre do Tocantins,PORTO ALEGRE DO TOCANTINS,-11.510838510876818,-47.04672643323287
1718204,TO,Porto Nacional,PORTO NACIONAL,-10.543700535209469,-48.496493460765684
1718303,TO,Praia Norte,PRAIA NORTE,-5.474839098977303,-47.781932272418516
1718402,TO,Presidente Kennedy,PRESIDENTE KENNEDY,-8.461880447382594,-48.461591269262726
1718451,TO,Pugmil,PUGMIL,-10.42251526516698,-48.88235878554877
1718501,TO,Recursolândia,RECURSOLANDIA,-8.69736104205583,-47.11310968409946
1718550,TO,Riachinho,RIACHINHO,-6.459935195502463,-48.13620853436147
1718659,TO,Rio da Conceição,RIO DA CONCEICAO,-11.336993357483282,-46.73765722062885
1718709,TO,Rio dos Bois,RIO DOS BOIS,-9.235896132202507,-48.45251003703732
1718758,TO,Rio Sono,RIO SONO,-9.647383681035484,-47.49599499567867
1718808,TO,Sampaio,SAMPAIO,-5.329649308798053,-47.918819504067905
1718840,TO,Sandolândia,SANDOLANDIA,-12.400983532718485,-49.87614541640952
1718865,TO,Santa Fé do Araguaia,SANTA FE DO ARAGUAIA,-7.093112724650833,-48.974977725490504
1718881,TO,Santa Maria do Tocantins,SANTA MARIA DO TOCANTINS,-8.824680287973923,-47.84830069871815
1718899,TO,Santa Rita do Tocantins,SANTA RITA DO TOCANTINS,-10.969970180514727,-49.295030907855306
1718907,TO,Santa Rosa do Tocantins,SANTA ROSA DO TOCANTINS,-11.397312550712101,-48.10836904629244
1719004,TO,Santa Tereza do Tocantins,SANTA TEREZA DO TOCANTINS,-10.298955791665765,-47.74153663882989
1720002,TO,Santa Terezinha do Tocantins,SANTA TEREZINHA DO TOCANTINS,-6.472653829215176,-47.75110292505169
1720101,TO,São Bento do Tocantins,SAO BENTO DO TOCANTINS,-5.9760050010569135,-47.93986189392499
1720150,TO,São Félix do Tocantins,SAO FELIX DO TOCANTINS,-10.068601290161705,-46.677914060307316
1720200,TO,São Miguel do Tocantins,SAO MIGUEL DO TOCANTINS,-5.54342830880174,-47.59777123301522
1720259,TO,São Salvador do Tocantins,SAO SALVADOR DO TOCANTINS,-12.577570335618281,-48.364152654063005
1720309,TO,São Sebastião do Tocantins,SAO SEBASTIAO DO TOCANTINS,-5.241004387203314,-48.331742720168336
1720499,TO,São Valério,SAO VALERIO,-11.804044300928078,-48.16966341311738
1720655,TO,Silvanópolis,SILVANOPOLIS,-11.130753168029495,-48.00498927649871
1720804,TO,Sítio Novo do Tocantins,SITIO NOVO DO TOCANTINS,-5.63511637485118,-47.684094316356536
1720853,TO,Sucupira,SUCUPIRA,-12.113281297020047,-48.834343127365315
1720903,TO,Taguatinga,TAGUATINGA,-12.387321727910928,-46.565684523410454
1720937,TO,Taipas do Tocantins,TAIPAS DO TOCANTINS,-12.139725046510176,-46.993723658503036
1720978,TO,Talismã,TALISMA,-12.682171151003816,-49.04845320254879
1721000,TO,Palmas,PALMAS,-10.220182874151416,-48.15209201507636
1721109,TO,Tocantínia,TOCANTINIA,-9.603364360795942,-48.14091536841144
1721208,TO,Tocantinópolis,TOCANTINOPOLIS,-6.256849812182863,-47.538071737457685
1721257,TO,Tupirama,TUPIRAMA,-8.938579127185875,-48.259595449051496
1721307,TO,Tupiratins,TUPIRATINS,-8.356587102132384,-48.21068209745448
1722081,TO,Wanderlândia,WANDERLANDIA,-6.910060105446324,-48.00198171323896
1722107,TO,Xambioá,XAMBIOA,-6.54543660430406,-48.45103512240715
2100055,MA,Açailândia,ACAILANDIA,-4.785820890415968,-47.33242907117985
2100105,MA,Afonso Cunha,AFONSO CUNHA,-4.214790107079181,-43.297430229703835
2100154,MA,Água Doce do Maranhão,AGUA DOCE DO MARANHAO,-2.94642422866268,-42.166194872028534
2100204,MA,Alcântara,ALCANTARA,-2.3792983812134896,-44.53986834491285
2100303,MA,Aldeias Altas,ALDEIAS ALTAS,-4.502745644936416,-43.38346414139303
2100402,MA,Altamira do Maranhão,ALTAMIRA DO MARANHAO,-4.167027464311263,-45.502813113872996
2100436,MA,Alto Alegre do Maranhão,ALTO ALEGRE DO MARANHAO,-4.2106282704267315,-44.39583874722989
2100477,MA,Alto Alegre do Pindaré,ALTO ALEGRE DO PINDARE,-3.8702637576610646,-46.001686005942275
2100501,MA,Alto Parnaíba,ALTO PARNAIBA,-9.508467070423112,-46.21330095588564
2100550,MA,Amapá do Maranhão,AMAPA DO MARANHAO,-1.6730748385736858,-45.948044373181794
2100600,MA,Amarante do Maranhão,AMARANTE DO MARANHAO,-5.278402484403335,-46.582004574258264
2100709,MA,Anajatuba,ANAJATUBA,-3.255633531069549,-44.59922895315907
2100808,MA,Anapurus,ANAPURUS,-3.5438865129200168,-43.107750359413615
2100832,MA,Apicum-Açu,APICUMACU,-1.5353379468429615,-45.087375343162236
2100873,MA,Araguanã,ARAGUANA,-3.079095824812104,-45.78733368103661
2100907,MA,Araioses,ARAIOSES,-2.9722522066761794,-42.01698100820636
2100956,MA,Arame,ARAME,-5.027710207070141,-45.945967857598895
2101004,MA,Arari,ARARI,-3.5333806515867585,-44.72737404976154
2101103,MA,Axixá,AXIXA,-2.8438731766771146,-44.09864936622786
2101202,MA,Bacabal,BACABAL,-4.171104529992904,-44.76188059603843
2101251,MA,Bacabeira,BACABEIRA,-2.9363463905481577,-44.35796914407979
2101301,MA,Bacuri,BACURI,-1.6832778047648034,-45.162549619438856
2101350,MA,Bacurituba,BACURITUBA,-2.6996004459343883,-44.6951675965047
2101400,MA,Balsas,BALSAS,-8.237647993739314,-46.34275815537783
2101509,MA,Barão de Grajaú,BARAO DE GRAJAU,-6.592878943316633,-43.18805147494408
2101608,MA,Barra do Corda,BARRA DO CORDA,-5.504129810014676,-45.18308476594356
2101707,MA,Barreirinhas,BARREIRINHAS,-2.839761202056002,-42.91011090308441
2101731,MA,Belágua,BELAGUA,-3.1013039597471406,-43.46235261596102
2101772,MA,Bela Vista do Maranhão,BELA VISTA DO MARANHAO,-3.757827821827417,-45.265952911643645
2101806,MA,Benedito Leite,BENEDITO LEITE,-7.120543451549595,-44.568301807954455
2101905,MA,Bequimão,BEQUIMAO,-2.4309372667641274,-44.78566592122583
2101939,MA,Bernardo do Mearim,BERNARDO DO MEARIM,-4.680138081384016,-44.68783723662339
2101970,MA,Boa Vista do Gurupi,BOA VISTA DO GURUPI,-1.7620719091962673,-46.17891782111694
2102002,MA,Bom Jardim,BOM JARDIM,-3.9004037961956914,-46.418266729046266
2102036,MA,Bom Jesus das Selvas,BOM JESUS DAS SELVAS,-4.600799780989829,-46.68863505203131
2102077,MA,Bom Lugar,BOM LUGAR,-4.346633514771693,-45.020965195873124
2102101,MA,Brejo,BREJO,-3.6870164812548594,-42.82851142490705
2102150,MA,Brejo de Areia,BREJO DE AREIA,-4.3651042720429,-45.650058780755955
2102200,MA,Buriti,BURITI,-3.900464609833033,-43.001512333779615
2102309,MA,Buriti Bravo,BURITI BRAVO,-5.789168014812859,-43.83050779950404
2102325,MA,Buriticupu,BURITICUPU,-4.493787953972318,-46.342415858385195
2102358,MA,Buritirana,BURITIRANA,-5.518161898886841,-47.061818541437574
2102374,MA,Cachoeira Grande,CACHOEIRA GRANDE,-3.1200876832629048,-43.930933599535116
2102408,MA,Cajapió,CAJAPIO,-2.8744429822129978,-44.59876862664492
2102507,MA,Cajari,CAJARI,-3.390636306270944,-45.05272626695404
2102556,MA,Campestre do Maranhão,CAMPESTRE DO MARANHAO,-6.176198372168443,-47.26384592103663
2102606,MA,Cândido Mendes,CANDIDO MENDES,-1.6171579819034105,-45.67668302775395
2102705,MA,Cantanhede,CANTANHEDE,-3.621611604449397,-44.26269031233271
2102754,MA,Capinzal do Norte,CAPINZAL DO NORTE,-4.68212627675219,-44.30624111733779
2102804,MA,Carolina,CAROLINA,-7.376415260493034,-47.21124708951703
2102903,MA,Carutapera,CARUTAPERA,-1.3500791064277862,-46.02940753914176
2103000,MA,Caxias,CAXIAS,-4.866408970389228,-43.29918744479204
2103109,MA,Cedral,CEDRAL,-1.977464536376737,-44.593760283222494
2103125,MA,Central do Maranhão,CENTRAL DO MARANHAO,-2.2548766604556865,-44.85793307127572
2103158,MA,Centro do Guilherme,CENTRO DO GUILHERME,-2.428719645117895,-46.117002956533476
2103174,MA,Centro Novo do Maranhão,CENTRO NOVO DO MARANHAO,-3.0707099031719958,-46.533633759997166
2103208,MA,Chapadinha,CHAPADINHA,-3.848756056961637,-43.453841043077894
2103257,MA,Cidelândia,CIDELANDIA,-5.057160892442751,-47.829783437792024
2103307,MA,Codó,CODO,-4.607251809468004,-43.88600855179919
2103406,MA,Coelho Neto,COELHO NETO,-4.248051258463289,-43.11193777993606
2103505,MA,Colinas,COLINAS,-6.055721011076946,-44.181440625297874
2103554,MA,Conceição do Lago-Açu,CONCEICAO DO LAGOACU,-3.797023882610115,-44.838523315126025
2103604,MA,Coroatá,COROATA,-4.102201114328248,-44.145300689147376
2103703,MA,Cururupu,CURURUPU,-1.6728720206679117,-44.82059817730686
2103752,MA,Davinópolis,DAVINOPOLIS,-5.598712784337644,-47.300452899522234
2103802,MA,Dom Pedro,DOM PEDRO,-5.02128069334433,-44.39709685133815
2103901,MA,Duque Bacelar,DUQUE BACELAR,-4.099139731932761,-43.009872906446695
2104008,MA,Esperantinópolis,ESPERANTINOPOLIS,-4.899065469873294,-44.89050216847442
2104057,MA,Estreito,ESTREITO,-6.782434606975884,-47.20117355247225
2104073,MA,Feira Nova do Maranhão,FEIRA NOVA DO MARANHAO,-7.018613590388454,-46.62675798157913
2104081,MA,Fernando Falcão,FERNANDO FALCAO,-6.173799090498756,-45.30617843204767
2104099,MA,Formosa da Serra Negra,FORMOSA DA SERRA NEGRA,-6.514205378607243,-46.186257372948035
2104107,MA,Fortaleza dos Nogueiras,FORTALEZA DOS NOGUEIRAS,-6.94193762572476,-46.08192386789539
2104206,MA,Fortuna,FORTUNA,-5.634281826025215,-44.014656249566514
2104305,MA,Godofredo Viana,GODOFREDO VIANA,-1.3700885672742105,-45.76253895966769
2104404,MA,Gonçalves Dias,GONCALVES DIAS,-5.152255336812873,-44.172000963268516
2104503,MA,Governador Archer,GOVERNADOR ARCHER,-4.999497703244159,-44.22150235113642
2104552,MA,Governador Edison Lobão,GOVERNADOR EDISON LOBAO,-5.71847036508523,-47.324774519835245
2104602,MA,Governador Eugênio Barros,GOVERNADOR EUGENIO BARROS,-5.366801469323532,-44.095603496523175
2104628,MA,Governador Luiz Rocha,GOVERNADOR LUIZ ROCHA,-5.528300655153965,-44.090224512234705
2104651,MA,Governador Newton Bello,GOVERNADOR NEWTON BELLO,-3.4190992199958585,-45.925891568857764
2104677,MA,Governador Nunes Freire,GOVERNADOR NUNES FREIRE,-2.0617405052909925,-45.81821318418781
2104701,MA,Graça Aranha,GRACA ARANHA,-5.414802413273806,-44.318119708634285
2104800,MA,Grajaú,GRAJAU,-5.84022746464438,-46.014944754923526
2104909,MA,Guimarães,GUIMARAES,-2.1462370333003826,-44.66227225343571
2105005,MA,Humberto de Campos,HUMBERTO DE CAMPOS,-2.668546638497709,-43.57546357794357
2105104,MA,Icatu,ICATU,-2.6506183279913746,-43.86228127618277
2105153,MA,Igarapé do Meio,IGARAPE DO MEIO,-3.6564659845259215,-45.12382917986505
2105203,MA,Igarapé Grande,IGARAPE GRANDE,-4.592090604973617,-44.826239545482196
2105302,MA,Imperatriz,IMPERATRIZ,-5.339771432693242,-47.57523826936012
2105351,MA,Itaipava do Grajaú,ITAIPAVA DO GRAJAU,-5.185122971737674,-45.6781492476102
2105401,MA,Itapecuru Mirim,ITAPECURU MIRIM,-3.387319007591878,-44.277659765373635
2105427,MA,Itinga do Maranhão,ITINGA DO MARANHAO,-4.2712913434919875,-47.26052200274122
2105450,MA,Jatobá,JATOBA,-5.852250347035397,-44.29399629771541
2105476,MA,Jenipapo dos Vieiras,JENIPAPO DOS VIEIRAS,-5.392409661408557,-45.57583649939095
2105500,MA,João Lisboa,JOAO LISBOA,-5.22932844379221,-47.12638856336238
2105609,MA,Joselândia,JOSELANDIA,-5.0160487005237995,-44.755579173265644
2105658,MA,Junco do Maranhão,JUNCO DO MARANHAO,-1.918482685644924,-46.11787540505287
2105708,MA,Lago da Pedra,LAGO DA PEDRA,-4.738995270843861,-45.20530645816117
2105807,MA,Lago do Junco,LAGO DO JUNCO,-4.52255366503266,-44.97657031014129
2105906,MA,Lago Verde,LAGO VERDE,-3.989454082098664,-44.88205817118949
2105922,MA,Lagoa do Mato,LAGOA DO MATO,-6.032194450906519,-43.49563668709863
2105948,MA,Lago dos Rodrigues,LAGO DOS RODRIGUES,-4.588604838282453,-44.9309181329815
2105963,MA,Lagoa Grande do Maranhão,LAGOA GRANDE DO MARANHAO,-4.929709854013546,-45.40303251425314
2105989,MA,Lajeado Novo,LAJEADO NOVO,-6.103488779814067,-46.92947536923234
2106003,MA,Lima Campos,LIMA CAMPOS,-4.556896413060956,-44.46474223651812
2106102,MA,Loreto,LORETO,-7.22071444001101,-45.21984049922421
2106201,MA,Luís Domingues,LUIS DOMINGUES,-1.386971623774211,-45.889810745710875
2106300,MA,Magalhães de Almeida,MAGALHAES DE ALMEIDA,-3.2993566891132464,-42.183493677188515
2106326,MA,Maracaçumé,MARACACUME,-1.9842781997622845,-45.99395727022625
2106359,MA,Marajá do Sena,MARAJA DO SENA,-4.705012343095014,-45.62851599650588
2106375,MA,Maranhãozinho,MARANHAOZINHO,-2.412553541439759,-45.946907840724435
2106409,MA,Mata Roma,MATA ROMA,-3.625897454271996,-43.22736608255854
2106508,MA,Matinha,MATINHA,-3.0714437969702275,-45.00180943591642
2106607,MA,Matões,MATOES,-5.388663732463087,-43.30724733304779
2106631,MA,Matões do Norte,MATOES DO NORTE,-3.7566486676791033,-44.47768891760346
2106672,MA,Milagres do Maranhão,MILAGRES DO MARANHAO,-3.49654222998387,-42.79490114124989
2106706,MA,Mirador,MIRADOR,-6.453893986998094,-44.95100242912792
2106755,MA,Miranda do Norte,MIRANDA DO NORTE,-3.5314201997327106,-44.5268515491603
2106805,MA,Mirinzal,MIRINZAL,-2.0586948848639017,-44.84327106214688
2106904,MA,Monção,MONCAO,-3.4906511352418397,-45.3210523757483
2107001,MA,Montes Altos,MONTES ALTOS,-5.8580024051300255,-47.04154243546221
2107100,MA,Morros,MORROS,-2.9740567755676603,-43.776740582982434
2107209,MA,Nina Rodrigues,NINA RODRIGUES,-3.4288292503070106,-43.81293691738833
2107258,MA,Nova Colinas,NOVA COLINAS,-7.144311474221029,-46.26452040733702
2107308,MA,Nova Iorque,NOVA IORQUE,-6.749951945294918,-44.04004837723481
2107357,MA,Nova Olinda do Maranhão,NOVA OLINDA DO MARANHAO,-2.8960415404112094,-45.955276530673856
2107407,MA,Olho d'Água das Cunhãs,OLHO DAGUA DAS CUNHAS,-4.094632503719687,-45.12034869293021
2107456,MA,Olinda Nova do Maranhão,OLINDA NOVA DO MARANHAO,-2.975552100904483,-45.008850519259255
2107506,MA,Paço do Lumiar,PACO DO LUMIAR,-2.50522863436882,-44.12406886784485
2107605,MA,Palmeirândia,PALMEIRANDIA,-2.691991364098513,-45.02339472149629
2107704,MA,Paraibano,PARAIBANO,-6.403787063793656,-43.92399146359224
2107803,MA,Parnarama,PARNARAMA,-5.637852583574018,-43.46283516834416
2107902,MA,Passagem Franca,PASSAGEM FRANCA,-6.15267399622611,-43.75837290330579
2108009,MA,Pastos Bons,PASTOS BONS,-6.6322138233595,-44.180646351508045
2108058,MA,Paulino Neves,PAULINO NEVES,-2.854661732188671,-42.610931639789385
